Customer_ID,Invoice ID,month,total_income,total_cost,total_profit
497,556-97-7101,January,126.44,113.796,12.643999999999991
498,862-59-8517,January,541.4399999999999,487.29599999999994,54.144000000000005
499,401-18-8016,January,98.13,88.317,9.813000000000002
500,420-18-8989,February,412.16,370.944,41.21600000000001
501,277-63-2961,February,73.97,66.573,7.397000000000006
502,573-98-8548,January,31.9,28.71,3.1899999999999977
503,620-02-2046,January,138.8,124.92,13.88000000000001
504,282-35-2475,March,186.62,167.958,18.662000000000006
505,511-54-3087,February,88.45,79.605,8.844999999999999
506,726-29-6793,January,193.44,174.096,19.343999999999994
507,387-49-4215,January,145.5,130.95,14.550000000000011
508,862-17-9201,January,504.29999999999995,453.87,50.42999999999995
509,291-21-5991,March,306.45,275.805,30.644999999999982
510,602-80-9671,February,95.69999999999999,86.13,9.569999999999993
511,347-72-6115,January,635.18,571.662,63.517999999999915
512,209-61-0206,January,214.54999999999998,193.095,21.454999999999984
513,595-27-4851,January,379.96000000000004,341.964,37.99600000000004
514,189-52-0236,March,696.85,627.165,69.68500000000006
515,503-07-0930,February,408.73,367.857,40.87299999999999
516,413-20-6708,March,51.47,46.323,5.1469999999999985
517,425-85-2085,March,274.3,246.87,27.430000000000007
518,521-18-7827,January,196.95,177.255,19.694999999999993
519,220-28-1851,March,69.46,62.514,6.945999999999991
520,600-38-9738,January,359.6,323.64,35.960000000000036
521,734-91-1155,March,137.13,123.417,13.712999999999994
522,451-28-5717,March,499.02,449.11799999999994,49.902000000000044
523,609-81-8548,February,224.64,202.176,22.464
524,133-14-7229,January,125.74,113.166,12.573999999999998
525,534-01-4457,January,490.26,441.23400000000004,49.025999999999954
526,719-89-8991,February,457.04999999999995,411.345,45.70499999999993
527,286-62-6248,January,156.84,141.156,15.683999999999997
528,339-38-9982,January,119.72,107.748,11.971999999999994
529,827-44-5872,February,543.6,489.24,54.360000000000014
530,827-77-7633,February,882.8100000000001,794.529,88.28100000000006
531,287-83-1405,February,152.57999999999998,137.322,15.257999999999981
532,435-13-4908,January,693.44,624.096,69.34400000000005
533,857-67-9057,February,229.5,206.55,22.94999999999999
534,236-27-1144,March,146.79,132.111,14.679000000000002
535,892-05-6689,March,141.6,127.44,14.159999999999997
536,583-41-4548,February,116.69000000000001,105.021,11.669000000000011
537,339-12-4827,January,73.96,66.564,7.396000000000001
538,643-38-7867,March,97.94,88.146,9.793999999999997
539,308-81-0538,February,292.2,262.98,29.21999999999997
540,358-88-9262,February,524.88,472.392,52.488
541,460-35-4390,January,92.03999999999999,82.836,9.203999999999994
542,343-87-0864,January,75.88,68.292,7.587999999999994
543,173-50-1108,February,80.72,72.648,8.072000000000003
544,243-47-2663,January,112.62,101.358,11.262
545,841-18-8232,January,71.2,64.08,7.1200000000000045
546,701-23-5550,March,155.24,139.716,15.524000000000001
547,647-50-1224,January,294.20000000000005,264.78000000000003,29.420000000000016
548,541-48-8554,January,548.5500000000001,493.695,54.855000000000075
549,539-21-7227,January,257.7,231.93,25.769999999999982
550,213-32-1216,January,396.36,356.724,39.636000000000024
551,747-58-7183,February,171.81,154.629,17.18100000000001
552,582-52-8065,February,488.79,439.911,48.87900000000002
553,210-57-1719,February,524.16,471.74399999999997,52.416
554,399-69-4630,March,133.26,119.934,13.325999999999993
555,134-75-2619,March,135.24,121.71600000000001,13.524000000000001
556,356-44-8813,January,112.44,101.196,11.244
557,198-66-9832,February,144.08,129.672,14.408000000000015
558,283-26-5248,January,985.1999999999999,886.6800000000001,98.51999999999987
559,712-39-0363,January,249.95999999999998,224.964,24.99599999999998
560,218-59-9410,March,217.26,195.534,21.726
561,174-75-0888,March,194.21999999999997,174.798,19.42199999999997
562,866-99-7614,February,892.0,802.8,89.20000000000005
563,134-54-4720,January,339.36,305.424,33.936000000000035
564,760-90-2357,March,447.06000000000006,402.354,44.706000000000074
565,514-37-2845,March,198.5,178.65,19.849999999999994
566,698-98-5964,January,812.0999999999999,730.89,81.20999999999992
567,718-57-9773,February,493.29999999999995,443.96999999999997,49.329999999999984
568,651-88-7328,January,591.66,532.4939999999999,59.166000000000054
569,241-11-2261,January,559.02,503.11799999999994,55.902000000000044
570,408-26-9866,March,517.86,466.07399999999996,51.78600000000006
571,834-83-1826,February,410.20000000000005,369.18,41.02000000000004
572,343-61-3544,January,266.70000000000005,240.03,26.670000000000044
573,239-48-4278,March,70.91000000000001,63.819,7.091000000000008
574,355-34-6244,January,144.78,130.302,14.478000000000009
575,550-84-8664,March,429.54999999999995,386.595,42.95499999999993
576,339-96-8318,March,569.1700000000001,512.253,56.91700000000003
577,458-61-0011,February,241.2,217.08,24.119999999999976
578,592-34-6155,January,127.08,114.372,12.707999999999998
579,797-88-0493,March,257.08,231.372,25.70799999999997
580,207-73-1363,March,139.02,125.118,13.902000000000015
581,390-31-6381,January,81.66,73.494,8.165999999999997
582,443-82-0585,February,310.72,279.648,31.072000000000003
583,339-18-7061,February,185.96,167.364,18.596000000000004
584,359-90-3665,January,72.32,65.088,7.231999999999999
585,375-72-3056,January,189.18,170.262,18.918000000000006
586,127-47-6963,March,206.84,186.156,20.683999999999997
587,278-86-2735,March,157.02,141.318,15.701999999999998
588,695-28-6250,February,215.3,193.76999999999998,21.53000000000003
589,379-17-6588,March,596.1,536.49,59.610000000000014
590,227-50-3718,March,73.1,65.78999999999999,7.310000000000002
591,302-15-2162,March,279.18,251.262,27.918000000000006
592,788-07-8452,January,169.67999999999998,152.712,16.96799999999999
593,560-49-6611,February,45.58,41.022,4.558
594,880-35-0356,February,225.60000000000002,203.04000000000002,22.560000000000002
595,585-11-6748,March,290.4,261.36,29.039999999999964
596,470-31-3286,March,44.46,40.013999999999996,4.446000000000005
597,152-68-2907,February,156.60000000000002,140.94,15.660000000000025
598,123-35-4896,February,419.93999999999994,377.946,41.993999999999915
599,258-69-7810,January,184.25,165.825,18.42500000000001
600,334-64-2006,March,140.64,126.576,14.063999999999993
601,219-61-4139,January,83.08,74.772,8.307999999999993
602,881-41-7302,January,64.99,58.491,6.498999999999995
603,373-09-4567,March,775.6,698.04,77.56000000000006
604,642-30-6693,March,327.06,294.354,32.70600000000002
605,484-22-8230,January,363.23,326.907,36.323000000000036
606,830-58-2383,February,127.0,114.3,12.700000000000003
607,559-98-9873,February,375.55,337.995,37.55500000000001
608,544-32-5024,March,199.16,179.244,19.915999999999997
609,318-12-0304,January,30.61,27.549,3.061
610,349-97-8902,January,115.78,104.202,11.578000000000003
611,421-95-9805,February,28.96,26.064,2.896000000000001
612,277-35-5865,March,890.73,801.6569999999999,89.07300000000009
613,789-23-8625,January,279.65999999999997,251.694,27.96599999999998
614,284-54-4231,January,80.93,72.837,8.093000000000004
615,443-59-0061,February,674.5,607.05,67.45000000000005
616,509-29-3912,March,348.48,313.632,34.84800000000001
617,327-40-9673,January,435.59999999999997,392.04,43.559999999999945
618,840-19-2096,March,439.54999999999995,395.595,43.95499999999993
619,828-46-6863,January,591.1800000000001,532.062,59.11800000000005
620,641-96-3695,February,260.76,234.68399999999997,26.076000000000022
621,420-97-3340,March,215.04000000000002,193.536,21.50400000000002
622,436-54-4512,March,91.61,82.449,9.161000000000001
623,670-79-6321,January,662.13,595.917,66.21299999999997
624,852-62-7105,January,832.5,749.25,83.25
625,598-06-7312,February,91.35,82.215,9.134999999999991
626,135-13-8269,January,157.76,141.984,15.775999999999982
627,816-57-2053,March,121.74,109.566,12.173999999999992
628,628-90-8624,March,825.8,743.22,82.57999999999993
629,856-66-2701,January,159.89999999999998,143.91,15.98999999999998
630,308-39-1707,January,12.09,10.881,1.2089999999999996
631,149-61-1929,January,641.9,577.71,64.18999999999994
632,655-07-2265,March,234.93,211.437,23.492999999999995
633,589-02-8023,January,167.54,150.786,16.75399999999999
634,420-04-7590,March,299.1,269.19,29.910000000000025
635,182-88-2763,March,239.73,215.757,23.972999999999985
636,188-55-0967,January,664.7,598.23,66.47000000000003
637,610-46-4100,March,202.65,182.385,20.265000000000015
638,318-81-2368,March,46.2,41.58,4.6200000000000045
639,364-33-8584,March,88.14999999999999,79.33500000000001,8.814999999999984
640,665-63-9737,February,157.26,141.534,15.725999999999999
641,695-09-5146,February,296.37,266.733,29.637
642,155-45-3814,March,708.4,637.56,70.84000000000003
643,794-32-2436,March,111.34,100.206,11.134
644,131-15-8856,March,580.16,522.144,58.01599999999996
645,273-84-2164,February,60.25,54.225,6.024999999999999
646,706-36-6154,January,174.24,156.816,17.424000000000007
647,778-89-7974,March,421.26,379.134,42.125999999999976
648,574-31-8277,March,33.63,30.267,3.363000000000003
649,859-71-0933,January,30.98,27.882,3.097999999999999
650,740-11-5257,February,247.39999999999998,222.65999999999997,24.74000000000001
651,369-82-2676,January,378.29999999999995,340.46999999999997,37.829999999999984
652,563-47-4072,January,334.86,301.374,33.48599999999999
653,742-04-5161,February,727.8,655.02,72.77999999999997
654,149-15-7606,March,335.88,302.29200000000003,33.587999999999965
655,133-77-3154,February,240.72,216.648,24.072000000000003
657,250-81-7186,February,99.69,89.721,9.968999999999994
658,562-12-5430,January,264.45000000000005,238.005,26.44500000000005
659,816-72-8853,January,139.65,125.685,13.965000000000003
660,491-38-3499,February,55.45,49.905,5.545000000000002
661,322-02-2271,February,128.91,116.019,12.890999999999991
662,842-29-4695,January,119.98,107.982,11.998000000000005
663,725-67-2480,March,352.5,317.25,35.25
664,641-51-2661,February,871.0,783.9,87.10000000000002
665,714-02-3114,February,197.6,177.84,19.75999999999999
666,518-17-2983,February,194.52,175.068,19.451999999999998
667,779-42-2410,February,173.22,155.898,17.322000000000003
668,190-14-3147,February,71.88,64.692,7.188000000000002
669,408-66-6712,February,286.26,257.634,28.625999999999976
670,679-22-6530,January,81.24,73.116,8.123999999999995
671,588-47-8641,January,560.4,504.36,56.039999999999964
672,642-61-4706,March,186.8,168.12,18.680000000000007
673,576-31-4774,March,220.23,198.207,22.022999999999996
674,556-41-6224,February,269.12,242.208,26.912000000000006
675,811-03-8790,March,454.79999999999995,409.32000000000005,45.479999999999905
676,242-11-3142,February,167.54,150.786,16.75399999999999
677,752-23-3760,February,448.56,403.70399999999995,44.85600000000005
678,274-05-5470,February,293.88,264.492,29.387999999999977
679,648-94-3045,February,589.5,530.55,58.950000000000045
680,130-67-4723,January,291.0,261.9,29.100000000000023
681,528-87-5606,February,39.48,35.532,3.9480000000000004
682,320-85-2052,January,34.81,31.329,3.4810000000000016
683,370-96-0655,January,295.92,266.328,29.59200000000004
684,105-10-6182,February,42.96,38.664,4.295999999999999
685,510-79-0415,January,138.48,124.63199999999999,13.847999999999999
686,241-96-5076,January,98.2,88.38,9.820000000000007
687,767-97-4650,January,129.66,116.694,12.965999999999994
688,648-83-1321,January,635.6,572.04,63.56000000000006
689,173-57-2300,March,145.76,131.184,14.575999999999993
690,305-03-2383,February,201.29999999999998,181.17000000000002,20.129999999999967
691,394-55-6384,January,631.71,568.539,63.17100000000005
692,266-20-6657,March,385.28,346.752,38.52799999999996
693,689-05-1884,March,486.3,437.67,48.629999999999995
694,196-01-2849,February,513.66,462.294,51.365999999999985
695,372-62-5264,January,473.40000000000003,426.06000000000006,47.339999999999975
696,800-09-8606,January,436.85,393.16499999999996,43.68500000000006
697,182-52-7000,January,108.16,97.344,10.816000000000003
698,826-58-8051,January,248.76,223.884,24.876000000000005
699,868-06-0466,February,626.22,563.598,62.62200000000007
700,751-41-9720,January,975.0,877.5,97.5
701,626-43-7888,February,483.28,434.952,48.327999999999975
702,176-64-7711,March,96.96000000000001,87.26400000000001,9.695999999999998
703,191-29-0321,February,197.7,177.93,19.769999999999982
704,729-06-2010,January,724.23,651.807,72.423
705,640-48-5028,March,795.51,715.9590000000001,79.55099999999993
706,186-79-9562,March,502.39,452.151,50.238999999999976
707,834-45-5519,January,172.0,154.8,17.19999999999999
708,162-65-8559,January,68.98,62.082,6.898000000000003
709,760-27-5490,January,124.96,112.464,12.495999999999995
710,445-30-9252,January,77.1,69.39,7.709999999999994
711,786-94-2700,February,483.72,435.34800000000007,48.37199999999996
712,728-88-7867,March,302.12,271.908,30.21199999999999
713,183-21-3799,February,698.67,628.803,69.86699999999996
714,268-20-3585,February,124.64999999999999,112.185,12.46499999999999
715,735-32-9839,January,789.6,710.64,78.96000000000004
716,258-92-7466,February,178.4,160.56,17.840000000000003
717,857-16-3520,March,500.21999999999997,450.198,50.02199999999999
718,482-17-1179,January,35.82,32.238,3.5820000000000007
719,788-21-5741,February,136.14000000000001,122.526,13.614000000000019
720,821-14-9046,January,104.88,94.392,10.488
721,418-05-0656,February,178.92,161.02800000000002,17.891999999999967
722,678-79-0726,January,815.67,734.103,81.56700000000001
723,776-68-1096,March,132.35999999999999,119.124,13.23599999999999
724,592-46-1692,January,257.39000000000004,231.651,25.739000000000033
725,434-35-9162,February,93.36,84.024,9.335999999999999
726,149-14-0304,February,228.0,205.2,22.80000000000001
727,442-44-6497,January,166.71,150.039,16.67100000000002
728,174-64-0215,March,697.4,627.66,69.74000000000001
729,210-74-9613,March,389.04,350.136,38.903999999999996
730,299-29-0180,March,365.26,328.73400000000004,36.525999999999954
731,247-11-2470,March,89.28,80.352,8.927999999999997
732,635-28-5728,February,168.0,151.2,16.80000000000001
733,756-49-0168,February,19.7,17.73,1.9699999999999989
735,238-45-6950,March,53.72,48.348,5.372
736,607-65-2441,March,819.5,737.55,81.95000000000005
737,386-27-7606,March,568.4,511.56,56.839999999999975
738,137-63-5492,January,587.6,528.84,58.75999999999999
739,197-77-7132,January,732.48,659.232,73.24800000000005
740,805-86-0265,March,845.64,761.0759999999999,84.56400000000008
741,733-29-1227,March,389.27,350.343,38.926999999999964
742,451-73-2711,January,84.83,76.347,8.483000000000004
743,373-14-0504,February,143.26,128.934,14.325999999999993
744,546-80-2899,February,75.38,67.842,7.537999999999997
745,345-68-9016,January,253.36,228.024,25.336000000000013
746,390-17-5806,February,38.42,34.578,3.8419999999999987
747,457-13-1708,January,652.3000000000001,587.07,65.23000000000002
748,664-14-2882,January,52.65,47.385000000000005,5.2649999999999935
749,487-79-6868,March,110.60999999999999,99.549,11.060999999999979
750,314-23-4520,January,568.61,511.749,56.86099999999999
751,210-30-7976,March,89.28,80.352,8.927999999999997
752,585-86-8361,February,136.4,122.75999999999999,13.640000000000015
753,807-14-7833,February,174.20000000000002,156.78,17.420000000000016
754,775-72-1988,January,366.4,329.76,36.639999999999986
755,288-38-3758,January,254.61,229.149,25.461000000000013
756,652-43-6591,March,778.32,700.488,77.832
757,785-96-0615,February,285.92,257.328,28.59200000000004
758,406-46-7107,January,579.12,521.208,57.912000000000035
759,250-17-5703,February,188.5,169.65,18.849999999999994
760,156-95-3964,March,221.56,199.404,22.156000000000006
761,842-40-8179,February,772.0,694.8000000000001,77.19999999999993
762,525-09-8450,January,721.3,649.1700000000001,72.12999999999988
763,410-67-1709,January,511.04,459.936,51.10400000000004
764,587-73-4862,March,53.449999999999996,48.105000000000004,5.344999999999992
765,787-87-2010,January,222.0,199.8,22.19999999999999
766,593-14-4239,March,763.68,687.312,76.36799999999994
767,801-88-0346,January,228.18,205.36199999999997,22.81800000000004
768,388-76-2555,February,82.14,73.926,8.213999999999999
769,711-31-1234,March,382.56,344.304,38.25600000000003
770,886-54-6089,January,68.58,61.72200000000001,6.85799999999999
771,707-32-7409,February,382.16,343.944,38.21600000000001
772,759-98-4285,February,601.09,540.981,60.10900000000004
773,201-63-8275,February,475.92999999999995,428.337,47.59299999999996
774,471-06-8611,February,52.42,47.178,5.242000000000004
775,200-16-5952,January,131.3,118.17,13.13000000000001
776,120-54-2248,January,144.3,129.87,14.430000000000007
777,102-77-2261,March,457.17,411.45300000000003,45.716999999999985
778,875-31-8302,January,93.38,84.042,9.337999999999994
779,102-06-2002,March,126.25,113.625,12.625
780,457-94-0464,January,790.83,711.747,79.08300000000008
781,629-42-4133,February,174.4,156.96,17.439999999999998
782,534-53-3526,February,379.04,341.136,37.903999999999996
783,307-04-2070,February,30.62,27.558,3.062000000000001
784,468-99-7231,March,352.08,316.872,35.20799999999997
785,516-77-6464,February,50.8,45.72,5.079999999999998
786,404-91-5964,February,522.06,469.854,52.20599999999996
787,886-77-9084,February,575.12,517.608,57.51200000000006
788,790-38-4466,January,54.95,49.455,5.4950000000000045
789,704-10-4056,January,181.41,163.269,18.14099999999999
790,497-37-6538,January,412.37,371.133,41.23700000000002
791,651-96-5970,March,46.41,41.769,4.640999999999998
792,400-80-4065,February,274.2,246.78,27.419999999999987
793,744-16-7898,January,973.7,876.3299999999999,97.37000000000012
794,263-12-5321,February,648.1999999999999,583.38,64.81999999999994
795,702-72-0487,February,93.22,83.898,9.322000000000003
796,605-83-1050,March,54.36,48.924,5.436
797,443-60-9639,January,60.87,54.783,6.086999999999996
798,864-24-7918,February,244.89999999999998,220.41,24.48999999999998
799,359-94-5395,March,92.78,83.502,9.278000000000006
800,401-09-4232,February,433.45,390.105,43.34499999999997
801,751-15-6198,January,138.06,124.25399999999999,13.806000000000012
802,324-41-6833,March,241.6,217.44,24.159999999999997
803,474-33-8305,March,471.73,424.557,47.173
804,759-29-9521,March,440.64,396.576,44.063999999999965
805,831-81-6575,February,680.3100000000001,612.279,68.03100000000006
806,220-68-6701,March,309.88,278.892,30.988
807,618-34-8551,January,186.36,167.724,18.636000000000024
808,257-60-7754,January,200.92,180.828,20.091999999999985
809,559-61-5987,January,17.75,15.975,1.7750000000000004
810,189-55-2313,January,621.8,559.62,62.17999999999995
811,565-91-4567,March,86.0,77.4,8.599999999999994
812,380-60-5336,February,402.59999999999997,362.34000000000003,40.259999999999934
813,815-04-6282,February,324.85,292.365,32.485000000000014
814,674-56-6360,March,95.15,85.635,9.515
815,778-34-2523,January,388.96,350.064,38.89599999999996
816,499-27-7781,March,425.68,383.112,42.567999999999984
817,477-59-2456,January,318.08,286.272,31.807999999999993
818,832-51-6761,January,271.04,243.936,27.104000000000013
819,869-11-3082,January,384.64,346.176,38.464
820,190-59-3964,February,235.79999999999998,212.22000000000003,23.579999999999956
821,366-43-6862,March,211.56,190.404,21.156000000000006
822,186-43-8965,February,95.36,85.824,9.536000000000001
823,784-21-9238,February,10.17,9.153,1.0169999999999995
824,276-75-6884,March,206.13,185.517,20.613
825,109-86-4363,February,420.56,378.504,42.05599999999998
826,569-76-2760,January,88.04,79.236,8.804000000000002
827,222-42-0244,January,648.99,584.091,64.899
828,760-53-9233,March,123.84,111.456,12.384
829,538-22-0304,March,649.5,584.55,64.95000000000005
830,416-17-9926,January,742.2,667.98,74.22000000000003
831,237-44-6163,January,84.48,76.032,8.448000000000008
832,636-17-0325,February,250.28,225.252,25.02799999999999
833,343-75-9322,January,94.8,85.32,9.480000000000004
834,528-14-9470,February,91.3,82.17,9.129999999999995
835,427-45-9297,March,285.10999999999996,256.599,28.510999999999967
836,807-34-3742,March,52.38,47.142,5.2379999999999995
837,288-62-1085,January,192.7,173.43,19.269999999999982
838,670-71-7306,January,267.78000000000003,241.002,26.77800000000002
839,660-29-7083,January,558.6999999999999,502.83000000000004,55.86999999999989
840,271-77-8740,January,175.32,157.78799999999998,17.53200000000001
841,497-36-0989,February,155.82,140.238,15.581999999999994
842,291-59-1384,February,60.3,54.27,6.029999999999994
843,860-73-6466,March,78.94,71.046,7.893999999999991
844,549-23-9016,February,29.74,26.766,2.974
845,896-34-0956,January,21.32,19.188,2.1320000000000014
846,804-38-3935,January,281.34000000000003,253.20600000000002,28.134000000000015
847,585-90-0249,January,73.26,65.934,7.326000000000008
848,862-29-5914,January,22.38,20.142,2.2379999999999995
849,845-94-6841,January,655.92,590.328,65.59199999999998
850,125-45-2293,January,594.5999999999999,535.14,59.45999999999992
851,843-73-4724,January,74.1,66.69,7.409999999999997
852,409-33-9708,February,196.96,177.264,19.695999999999998
853,658-66-3967,January,372.33,335.09700000000004,37.23299999999995
854,866-70-2814,February,527.9,475.11,52.789999999999964
855,160-22-2687,January,479.75,431.77500000000003,47.974999999999966
856,895-03-6665,February,328.59,295.731,32.85899999999998
857,770-42-8960,January,168.96,152.064,16.896000000000015
858,748-45-2862,March,113.24,101.916,11.323999999999998
859,234-36-2483,February,345.54,310.986,34.55400000000003
860,316-66-3011,January,428.67,385.803,42.86700000000002
861,848-95-6252,February,86.27,77.643,8.626999999999995
862,840-76-5966,January,25.52,22.968,2.5519999999999996
863,152-03-4217,March,101.52,91.368,10.152000000000001
864,533-66-5566,January,357.49,321.741,35.749000000000024
865,124-31-1458,January,238.77,214.893,23.87700000000001
866,176-78-1170,January,101.43,91.28699999999999,10.143000000000015
867,361-59-0574,March,724.24,651.816,72.42399999999998
868,101-81-4070,January,125.64,113.076,12.564000000000007
869,631-34-1880,January,72.92999999999999,65.637,7.292999999999992
870,852-82-2749,January,258.36,232.524,25.836000000000013
871,873-14-6353,February,173.74,156.366,17.373999999999995
872,584-66-4073,March,56.5,50.85,5.649999999999999
873,544-55-9589,January,214.3,192.87,21.430000000000007
874,166-19-2553,January,534.36,480.924,53.436000000000035
875,737-88-5876,March,93.16,83.844,9.316000000000003
876,154-87-7367,March,522.08,469.872,52.20800000000003
877,885-56-0389,February,52.35,47.115,5.234999999999999
878,608-05-3804,February,39.75,35.775,3.9750000000000014
879,448-61-3783,March,720.16,648.144,72.01599999999996
880,761-49-0439,January,96.8,87.12,9.679999999999993
881,490-95-0021,January,332.1,298.89,33.210000000000036
882,115-38-7388,March,81.44,73.296,8.143999999999991
883,311-13-6971,February,319.9,287.91,31.989999999999952
884,291-55-6563,March,206.52,185.868,20.652000000000015
885,548-48-3156,March,166.68,150.012,16.668000000000006
886,460-93-5834,January,319.06,287.154,31.906000000000006
887,325-89-4209,February,87.9,79.11,8.790000000000006
888,884-80-6021,March,734.7,661.23,73.47000000000003
889,137-74-8729,March,97.52,87.768,9.751999999999995
890,880-46-5796,March,769.2,692.28,76.92000000000007
891,389-70-2397,February,418.29999999999995,376.46999999999997,41.829999999999984
892,114-35-5271,February,463.28,416.952,46.327999999999975
893,607-76-6216,March,462.45,416.205,46.245000000000005
894,715-20-1673,March,141.9,127.71000000000001,14.189999999999998
895,811-35-1094,February,302.70000000000005,272.43,30.27000000000004
896,699-88-1972,January,793.28,713.952,79.32799999999997
897,781-84-8059,January,425.18,382.662,42.51800000000003
898,409-49-6995,February,283.62,255.25799999999998,28.362000000000023
899,725-54-0677,March,599.1999999999999,539.2800000000001,59.919999999999845
900,146-09-5432,February,315.36,283.824,31.536
901,377-79-7592,January,403.56000000000006,363.204,40.35600000000005
902,509-10-0516,February,183.88,165.492,18.388000000000005
903,595-94-9924,March,138.65,124.785,13.865000000000009
904,865-41-9075,January,80.71,72.63900000000001,8.070999999999984
905,545-07-8534,February,116.64,104.976,11.664000000000001
906,118-62-1812,March,313.52,282.168,31.351999999999975
907,450-42-3339,February,846.1,761.49,84.61000000000001
908,851-98-3555,March,414.4,372.96,41.44
909,186-71-5196,March,159.08,143.172,15.908000000000015
910,624-01-8356,January,490.09999999999997,441.09000000000003,49.009999999999934
911,313-66-9943,March,87.44999999999999,78.705,8.74499999999999
912,151-27-8496,January,224.52,202.068,22.451999999999998
913,453-33-6436,February,744.96,670.464,74.49599999999998
914,522-57-8364,January,410.72,369.648,41.072
915,459-45-2396,February,298.79999999999995,268.92,29.87999999999994
916,717-96-4189,February,212.94,191.646,21.29400000000001
917,722-13-2115,March,42.85,38.565,4.285000000000004
918,749-81-8133,March,378.68,340.812,37.867999999999995
919,777-67-2495,February,206.91,186.219,20.691000000000003
920,636-98-3364,March,78.78,70.902,7.878
921,246-55-6923,March,322.11,289.899,32.21100000000001
922,181-82-6255,February,98.22,88.398,9.822000000000003
923,838-02-1821,February,25.46,22.914,2.5459999999999994
924,887-42-0517,January,581.98,523.7819999999999,58.19800000000009
925,457-12-0244,March,211.32,190.188,21.132000000000005
926,226-34-0034,January,55.12,49.608,5.5120000000000005
927,321-49-7382,February,88.31,79.479,8.831000000000003
928,397-25-8725,January,356.58,320.922,35.65799999999996
929,431-66-2305,February,794.25,714.8249999999999,79.42500000000007
930,825-94-5922,March,50.62,45.558,5.061999999999998
931,641-62-7288,March,599.52,539.568,59.952
932,756-93-1854,February,166.7,150.03,16.669999999999987
933,243-55-8457,February,744.4,669.9599999999999,74.44000000000005
934,458-10-8612,January,448.56,403.70399999999995,44.85600000000005
935,501-61-1753,January,378.9,341.01,37.889999999999986
936,235-06-8510,January,257.15999999999997,231.444,25.71599999999998
937,433-08-7822,January,552.23,497.00700000000006,55.222999999999956
938,361-85-2571,March,447.40000000000003,402.65999999999997,44.740000000000066
939,131-70-8179,February,276.27,248.643,27.62699999999998
940,500-02-2261,March,343.74,309.366,34.374000000000024
941,720-72-2436,March,266.08,239.472,26.607999999999976
942,702-83-5291,March,898.3799999999999,808.5419999999999,89.83799999999997
943,809-69-9497,January,456.8,411.12,45.68000000000001
944,449-16-6770,February,253.95,228.555,25.394999999999982
945,333-23-2632,March,70.56,63.50399999999999,7.056000000000012
946,489-82-1237,January,657.16,591.4440000000001,65.7159999999999
947,859-97-6048,March,168.5,151.65,16.849999999999994
948,676-10-2200,February,53.78,48.402,5.378
949,373-88-1424,February,179.05,161.14499999999998,17.90500000000003
950,365-16-4334,February,211.44,190.296,21.144000000000005
951,503-21-4385,February,119.72999999999999,107.75699999999999,11.972999999999999
952,305-89-2768,January,65.69999999999999,59.13,6.569999999999986
953,574-80-1489,February,251.4,226.26,25.140000000000015
954,784-08-0310,January,84.16,75.744,8.415999999999997
955,200-40-6154,February,395.46,355.914,39.54599999999999
956,846-10-0341,January,297.99,268.19100000000003,29.798999999999978
957,577-34-7579,January,454.41,408.96900000000005,45.440999999999974
958,430-02-3888,February,276.12,248.50799999999998,27.612000000000023
959,867-47-1948,January,158.0,142.20000000000002,15.799999999999983
960,384-59-6655,February,887.9399999999999,799.146,88.79399999999998
961,256-58-3609,March,91.98,82.782,9.198000000000008
962,324-92-3863,February,41.78,37.602,4.178000000000004
963,593-08-5916,March,15.5,13.95,1.5500000000000007
964,364-34-2972,March,290.46,261.414,29.045999999999992
965,794-42-3736,January,66.66,59.994,6.665999999999997
966,172-42-8274,March,76.54,68.886,7.654000000000011
967,558-60-5016,March,299.7,269.73,29.96999999999997
968,195-06-0432,January,243.03000000000003,218.72700000000003,24.302999999999997
969,605-03-2706,March,47.400000000000006,42.660000000000004,4.740000000000002
970,214-30-2776,March,172.45000000000002,155.205,17.245000000000005
971,746-04-1077,January,846.3,761.6700000000001,84.62999999999988
972,448-34-8700,February,258.37,232.53300000000002,25.83699999999999
973,452-04-8808,January,609.56,548.604,60.955999999999904
974,531-56-4728,February,240.24,216.216,24.024
975,744-82-9138,February,172.26,155.034,17.226
976,883-69-1285,March,99.84,89.856,9.984000000000009
977,221-25-5073,March,298.64,268.776,29.863999999999976
978,518-71-6847,February,159.60000000000002,143.64000000000001,15.960000000000008
979,156-20-0370,March,25.45,22.905,2.544999999999998
980,151-33-7434,February,67.77,60.993,6.776999999999994
981,728-47-9078,January,238.36,214.524,23.836000000000013
982,809-46-1866,January,232.6,209.34,23.25999999999999
983,139-32-4183,March,877.32,789.588,87.73200000000008
984,148-41-7930,January,699.7199999999999,629.748,69.97199999999987
985,189-40-5216,January,674.59,607.1310000000001,67.45899999999995
986,374-38-5555,February,318.55,286.695,31.855000000000018
987,764-44-8999,February,29.52,26.568,2.951999999999998
988,552-44-5977,January,496.0,446.4,49.60000000000002
989,267-62-7380,March,823.4000000000001,741.06,82.34000000000015
990,430-53-4718,January,602.96,542.664,60.29600000000005
991,886-18-2897,March,282.8,254.52,28.28
992,602-16-6955,January,766.0,689.4,76.60000000000002
993,745-74-0715,March,116.06,104.454,11.606000000000009
994,690-01-6631,February,174.89999999999998,157.41,17.48999999999998
995,652-49-6720,February,60.95,54.855,6.095000000000006
996,233-67-5758,January,40.35,36.315,4.035000000000004
